date_time,Monican01 Buoy model,date_time,Monican02 Buoy model
2016-9-30 14:0,1.4699999094,2016-9-30 14:0,1.4699999094
2016-9-30 15:0,1.44999992847,2016-9-30 15:0,1.44999992847
2016-9-30 16:0,1.43999993801,2016-9-30 16:0,1.43999993801
2016-9-30 17:0,1.41999995708,2016-9-30 17:0,1.41999995708
2016-9-30 18:0,1.40999996662,2016-9-30 18:0,1.40999996662
2016-9-30 19:0,1.39999997616,2016-9-30 19:0,1.38999998569
2016-9-30 20:0,1.38999998569,2016-9-30 20:0,1.37999999523
2016-9-30 21:0,1.38999998569,2016-9-30 21:0,1.37000000477
2016-9-30 22:0,1.39999997616,2016-9-30 22:0,1.37000000477
2016-9-30 23:0,1.40999996662,2016-9-30 23:0,1.37999999523
2016-10-1 0:0,1.41999995708,2016-10-1 0:0,1.38999998569
2016-10-1 1:0,1.42999994755,2016-10-1 1:0,1.39999997616
2016-10-1 2:0,1.43999993801,2016-10-1 2:0,1.40999996662
2016-10-1 3:0,1.44999992847,2016-10-1 3:0,1.42999994755
2016-10-1 4:0,1.4699999094,2016-10-1 4:0,1.44999992847
2016-10-1 5:0,1.50999999046,2016-10-1 5:0,1.4699999094
2016-10-1 6:0,1.55999994278,2016-10-1 6:0,1.5
2016-10-1 7:0,1.59999990463,2016-10-1 7:0,1.52999997139
2016-10-1 8:0,1.63999998569,2016-10-1 8:0,1.55999994278
2016-10-1 9:0,1.67999994755,2016-10-1 9:0,1.59999990463
2016-10-1 10:0,1.69999992847,2016-10-1 10:0,1.62000000477
2016-10-1 11:0,1.70999991894,2016-10-1 11:0,1.64999997616
2016-10-1 12:0,1.7199999094,2016-10-1 12:0,1.67999994755
2016-10-1 13:0,1.70999991894,2016-10-1 13:0,1.69999992847
2016-10-1 14:0,1.68999993801,2016-10-1 14:0,1.69999992847
2016-10-1 15:0,1.65999996662,2016-10-1 15:0,1.68999993801
2016-10-1 16:0,1.62999999523,2016-10-1 16:0,1.65999996662
2016-10-1 17:0,1.58999991417,2016-10-1 17:0,1.62999999523
2016-10-1 18:0,1.55999994278,2016-10-1 18:0,1.58999991417
2016-10-1 19:0,1.52999997139,2016-10-1 19:0,1.54999995232
2016-10-1 20:0,1.5,2016-10-1 20:0,1.51999998093
2016-10-1 21:0,1.48000001907,2016-10-1 21:0,1.49000000954
2016-10-1 22:0,1.4699999094,2016-10-1 22:0,1.4699999094
2016-10-1 23:0,1.45999991894,2016-10-1 23:0,1.45999991894
2016-10-2 0:0,1.45999991894,2016-10-2 0:0,1.44999992847
2016-10-2 1:0,1.45999991894,2016-10-2 1:0,1.44999992847
2016-10-2 2:0,1.4699999094,2016-10-2 2:0,1.44999992847
2016-10-2 3:0,1.49000000954,2016-10-2 3:0,1.4699999094
2016-10-2 4:0,1.51999998093,2016-10-2 4:0,1.49000000954
2016-10-2 5:0,1.54999995232,2016-10-2 5:0,1.51999998093
2016-10-2 6:0,1.58999991417,2016-10-2 6:0,1.54999995232
2016-10-2 7:0,1.62000000477,2016-10-2 7:0,1.57999992371
2016-10-2 8:0,1.64999997616,2016-10-2 8:0,1.62000000477
2016-10-2 9:0,1.67999994755,2016-10-2 9:0,1.64999997616
2016-10-2 10:0,1.70999991894,2016-10-2 10:0,1.66999995708
2016-10-2 11:0,1.73000001907,2016-10-2 11:0,1.69999992847
2016-10-2 12:0,1.75,2016-10-2 12:0,1.7199999094
2016-10-2 13:0,1.75999999046,2016-10-2 13:0,1.73000001907
2016-10-2 14:0,1.77999997139,2016-10-2 14:0,1.75
2016-10-2 15:0,1.78999996185,2016-10-2 15:0,1.75999999046
2016-10-2 16:0,1.79999995232,2016-10-2 16:0,1.76999998093
2016-10-2 17:0,1.80999994278,2016-10-2 17:0,1.77999997139
2016-10-2 18:0,1.81999993324,2016-10-2 18:0,1.78999996185
2016-10-2 19:0,1.82999992371,2016-10-2 19:0,1.78999996185
2016-10-2 20:0,1.83999991417,2016-10-2 20:0,1.79999995232
2016-10-2 21:0,1.84999990463,2016-10-2 21:0,1.80999994278
2016-10-2 22:0,1.84999990463,2016-10-2 22:0,1.80999994278
2016-10-2 23:0,1.86000001431,2016-10-2 23:0,1.80999994278
2016-10-3 0:0,1.84999990463,2016-10-3 0:0,1.80999994278
2016-10-3 1:0,1.84999990463,2016-10-3 1:0,1.79999995232
2016-10-3 2:0,1.82999992371,2016-10-3 2:0,1.78999996185
2016-10-3 3:0,1.80999994278,2016-10-3 3:0,1.76999998093
2016-10-3 4:0,1.78999996185,2016-10-3 4:0,1.75
2016-10-3 5:0,1.75999999046,2016-10-3 5:0,1.7199999094
2016-10-3 6:0,1.7199999094,2016-10-3 6:0,1.68999993801
2016-10-3 7:0,1.67999994755,2016-10-3 7:0,1.64999997616
2016-10-3 8:0,1.63999998569,2016-10-3 8:0,1.61000001431
2016-10-3 9:0,1.58999991417,2016-10-3 9:0,1.55999994278
2016-10-3 10:0,1.53999996185,2016-10-3 10:0,1.50999999046
2016-10-3 11:0,1.49000000954,2016-10-3 11:0,1.44999992847
2016-10-3 12:0,1.43999993801,2016-10-3 12:0,1.39999997616
2016-10-3 13:0,1.40999996662,2016-10-3 13:0,1.36000001431
2016-10-3 14:0,1.40999996662,2016-10-3 14:0,1.31999993324
2016-10-3 15:0,1.43999993801,2016-10-3 15:0,1.31999993324
2016-10-3 16:0,1.52999997139,2016-10-3 16:0,1.36000001431
2016-10-3 17:0,1.67999994755,2016-10-3 17:0,1.44999992847
2016-10-3 18:0,1.87999999523,2016-10-3 18:0,1.58999991417
2016-10-3 19:0,2.07999992371,2016-10-3 19:0,1.77999997139
2016-10-3 20:0,2.26999998093,2016-10-3 20:0,1.9699999094
2016-10-3 21:0,2.42999982834,2016-10-3 21:0,2.14999985695
2016-10-3 22:0,2.54999995232,2016-10-3 22:0,2.29999995232
2016-10-3 23:0,2.63999986649,2016-10-3 23:0,2.40999984741
2016-10-4 0:0,2.72000002861,2016-10-4 0:0,2.5
2016-10-4 1:0,2.78999996185,2016-10-4 1:0,2.56999993324
2016-10-4 2:0,2.83999991417,2016-10-4 2:0,2.63999986649
2016-10-4 3:0,2.89999985695,2016-10-4 3:0,2.69000005722
2016-10-4 4:0,2.9399998188,2016-10-4 4:0,2.74000000954
2016-10-4 5:0,2.98000001907,2016-10-4 5:0,2.77999997139
2016-10-4 6:0,3,2016-10-4 6:0,2.81999993324
2016-10-4 7:0,3.00999999046,2016-10-4 7:0,2.83999991417
2016-10-4 8:0,3.01999998093,2016-10-4 8:0,2.84999990463
2016-10-4 9:0,3.00999999046,2016-10-4 9:0,2.8599998951
2016-10-4 10:0,3,2016-10-4 10:0,2.8599998951
2016-10-4 11:0,2.97000002861,2016-10-4 11:0,2.84999990463
2016-10-4 12:0,2.9399998188,2016-10-4 12:0,2.82999992371
2016-10-4 13:0,2.89999985695,2016-10-4 13:0,2.80999994278
2016-10-4 14:0,2.8599998951,2016-10-4 14:0,2.76999998093
2016-10-4 15:0,2.81999993324,2016-10-4 15:0,2.74000000954
2016-10-4 16:0,2.77999997139,2016-10-4 16:0,2.71000003815
2016-10-4 17:0,2.73000001907,2016-10-4 17:0,2.69000005722
2016-10-4 18:0,2.67999982834,2016-10-4 18:0,2.79999995232
2016-10-4 19:0,2.74000000954,2016-10-4 19:0,2.72000002861
2016-10-4 20:0,2.72000002861,2016-10-4 20:0,2.65999984741
2016-10-4 21:0,2.73000001907,2016-10-4 21:0,2.61999988556
2016-10-4 22:0,2.75,2016-10-4 22:0,2.58999991417
2016-10-4 23:0,2.77999997139,2016-10-4 23:0,2.56999993324
2016-10-5 0:0,2.79999995232,2016-10-5 0:0,2.57999992371
2016-10-5 1:0,2.83999991417,2016-10-5 1:0,2.57999992371
2016-10-5 2:0,2.8599998951,2016-10-5 2:0,2.59999990463
2016-10-5 3:0,2.86999988556,2016-10-5 3:0,2.62999987602
2016-10-5 4:0,2.87999987602,2016-10-5 4:0,2.64999985695
2016-10-5 5:0,2.87999987602,2016-10-5 5:0,2.65999984741
2016-10-5 6:0,2.87999987602,2016-10-5 6:0,2.66999983788
2016-10-5 7:0,2.87999987602,2016-10-5 7:0,2.66999983788
2016-10-5 8:0,2.86999988556,2016-10-5 8:0,2.66999983788
2016-10-5 9:0,2.84999990463,2016-10-5 9:0,2.65999984741
2016-10-5 10:0,2.82999992371,2016-10-5 10:0,2.64999985695
2016-10-5 11:0,2.81999993324,2016-10-5 11:0,2.64999985695
2016-10-5 12:0,2.79999995232,2016-10-5 12:0,2.63999986649
2016-10-5 13:0,2.78999996185,2016-10-5 13:0,2.63999986649
2016-10-5 14:0,2.77999997139,2016-10-5 14:0,2.62999987602
2016-10-5 15:0,2.76999998093,2016-10-5 15:0,2.63999986649
2016-10-5 16:0,2.75,2016-10-5 16:0,2.62999987602
2016-10-5 17:0,2.74000000954,2016-10-5 17:0,2.61999988556
2016-10-5 18:0,2.73000001907,2016-10-5 18:0,2.6099998951
2016-10-5 19:0,2.71000003815,2016-10-5 19:0,2.58999991417
2016-10-5 20:0,2.69000005722,2016-10-5 20:0,2.57999992371
2016-10-5 21:0,2.66999983788,2016-10-5 21:0,2.55999994278
2016-10-5 22:0,2.64999985695,2016-10-5 22:0,2.53999996185
2016-10-5 23:0,2.6099998951,2016-10-5 23:0,2.51999998093
2016-10-6 0:0,2.57999992371,2016-10-6 0:0,2.49000000954
2016-10-6 1:0,2.53999996185,2016-10-6 1:0,2.45000004768
2016-10-6 2:0,2.5,2016-10-6 2:0,2.41999983788
2016-10-6 3:0,2.46000003815,2016-10-6 3:0,2.37999987602
2016-10-6 4:0,2.41999983788,2016-10-6 4:0,2.33999991417
2016-10-6 5:0,2.37999987602,2016-10-6 5:0,2.29999995232
2016-10-6 6:0,2.32999992371,2016-10-6 6:0,2.25999999046
2016-10-6 7:0,2.28999996185,2016-10-6 7:0,2.22000002861
2016-10-6 8:0,2.24000000954,2016-10-6 8:0,2.18000006676
2016-10-6 9:0,2.19000005722,2016-10-6 9:0,2.12999987602
2016-10-6 10:0,2.14999985695,2016-10-6 10:0,2.08999991417
2016-10-6 11:0,2.09999990463,2016-10-6 11:0,2.04999995232
2016-10-6 12:0,2.04999995232,2016-10-6 12:0,2.00999999046
2016-10-6 13:0,2,2016-10-6 13:0,1.95999991894
2016-10-6 14:0,1.94999992847,2016-10-6 14:0,1.91999995708
2016-10-6 15:0,1.89999997616,2016-10-6 15:0,1.87999999523
2016-10-6 16:0,1.86000001431,2016-10-6 16:0,1.82999992371
2016-10-6 17:0,1.81999993324,2016-10-6 17:0,1.78999996185
2016-10-6 18:0,1.78999996185,2016-10-6 18:0,1.75
2016-10-6 19:0,1.76999998093,2016-10-6 19:0,1.7199999094
2016-10-6 20:0,1.75999999046,2016-10-6 20:0,1.68999993801
2016-10-6 21:0,1.75,2016-10-6 21:0,1.67999994755
2016-10-6 22:0,1.75999999046,2016-10-6 22:0,1.67999994755
2016-10-6 23:0,1.76999998093,2016-10-6 23:0,1.67999994755
2016-10-7 0:0,1.77999997139,2016-10-7 0:0,1.69999992847
2016-10-7 1:0,1.79999995232,2016-10-7 1:0,1.70999991894
2016-10-7 2:0,1.81999993324,2016-10-7 2:0,1.73000001907
2016-10-7 3:0,1.82999992371,2016-10-7 3:0,1.75
2016-10-7 4:0,1.83999991417,2016-10-7 4:0,1.75999999046
2016-10-7 5:0,1.83999991417,2016-10-7 5:0,1.76999998093
2016-10-7 6:0,1.83999991417,2016-10-7 6:0,1.77999997139
2016-10-7 7:0,1.83999991417,2016-10-7 7:0,1.77999997139
2016-10-7 8:0,1.82999992371,2016-10-7 8:0,1.76999998093
2016-10-7 9:0,1.80999994278,2016-10-7 9:0,1.75999999046
2016-10-7 10:0,1.79999995232,2016-10-7 10:0,1.75
2016-10-7 11:0,1.78999996185,2016-10-7 11:0,1.74000000954
2016-10-7 12:0,1.77999997139,2016-10-7 12:0,1.73000001907
2016-10-7 13:0,1.76999998093,2016-10-7 13:0,1.7199999094
2016-10-7 14:0,1.75999999046,2016-10-7 14:0,1.70999991894
2016-10-7 15:0,1.76999998093,2016-10-7 15:0,1.70999991894
2016-10-7 16:0,1.77999997139,2016-10-7 16:0,1.70999991894
2016-10-7 17:0,1.79999995232,2016-10-7 17:0,1.73000001907
2016-10-7 18:0,1.83999991417,2016-10-7 18:0,1.75
2016-10-7 19:0,1.88999998569,2016-10-7 19:0,1.77999997139
2016-10-7 20:0,1.95999991894,2016-10-7 20:0,1.82999992371
2016-10-7 21:0,2.03999996185,2016-10-7 21:0,1.88999998569
2016-10-7 22:0,2.11999988556,2016-10-7 22:0,1.95999991894
2016-10-7 23:0,2.20000004768,2016-10-7 23:0,2.02999997139
2016-10-8 0:0,2.26999998093,2016-10-8 0:0,2.09999990463
2016-10-8 1:0,2.33999991417,2016-10-8 1:0,2.16999983788
2016-10-8 2:0,2.38999986649,2016-10-8 2:0,2.23000001907
2016-10-8 3:0,2.42999982834,2016-10-8 3:0,2.26999998093
2016-10-8 4:0,2.46000003815,2016-10-8 4:0,2.30999994278
2016-10-8 5:0,2.48000001907,2016-10-8 5:0,2.33999991417
2016-10-8 6:0,2.5,2016-10-8 6:0,2.3599998951
2016-10-8 7:0,2.50999999046,2016-10-8 7:0,2.36999988556
2016-10-8 8:0,2.50999999046,2016-10-8 8:0,2.37999987602
2016-10-8 9:0,2.51999998093,2016-10-8 9:0,2.38999986649
2016-10-8 10:0,2.50999999046,2016-10-8 10:0,2.38999986649
2016-10-8 11:0,2.49000000954,2016-10-8 11:0,2.38999986649
2016-10-8 12:0,2.47000002861,2016-10-8 12:0,2.37999987602
2016-10-8 13:0,2.45000004768,2016-10-8 13:0,2.36999988556
2016-10-8 14:0,2.41999983788,2016-10-8 14:0,2.34999990463
2016-10-8 15:0,2.37999987602,2016-10-8 15:0,2.32999992371
2016-10-8 16:0,2.3599998951,2016-10-8 16:0,2.29999995232
2016-10-8 17:0,2.32999992371,2016-10-8 17:0,2.27999997139
2016-10-8 18:0,2.29999995232,2016-10-8 18:0,2.25
2016-10-8 19:0,2.28999996185,2016-10-8 19:0,2.22000002861
2016-10-8 20:0,2.26999998093,2016-10-8 20:0,2.20000004768
2016-10-8 21:0,2.25999999046,2016-10-8 21:0,2.18000006676
2016-10-8 22:0,2.25999999046,2016-10-8 22:0,2.16999983788
2016-10-8 23:0,2.26999998093,2016-10-8 23:0,2.15999984741
2016-10-9 0:0,2.26999998093,2016-10-9 0:0,2.15999984741
2016-10-9 1:0,2.27999997139,2016-10-9 1:0,2.15999984741
2016-10-9 2:0,2.28999996185,2016-10-9 2:0,2.16999983788
2016-10-9 3:0,2.28999996185,2016-10-9 3:0,2.16999983788
2016-10-9 4:0,2.28999996185,2016-10-9 4:0,2.16999983788
2016-10-9 5:0,2.28999996185,2016-10-9 5:0,2.16999983788
2016-10-9 6:0,2.27999997139,2016-10-9 6:0,2.15999984741
2016-10-9 7:0,2.25999999046,2016-10-9 7:0,2.14999985695
2016-10-9 8:0,2.23000001907,2016-10-9 8:0,2.13999986649
2016-10-9 9:0,2.20000004768,2016-10-9 9:0,2.1099998951
2016-10-9 10:0,2.15999984741,2016-10-9 10:0,2.06999993324
2016-10-9 11:0,2.11999988556,2016-10-9 11:0,2.03999996185
2016-10-9 12:0,2.06999993324,2016-10-9 12:0,2
2016-10-9 13:0,2.02999997139,2016-10-9 13:0,1.95999991894
2016-10-9 14:0,1.99000000954,2016-10-9 14:0,1.91999995708
2016-10-9 15:0,1.94999992847,2016-10-9 15:0,1.88999998569
2016-10-9 16:0,1.91999995708,2016-10-9 16:0,1.84999990463
2016-10-9 17:0,1.88999998569,2016-10-9 17:0,1.81999993324
2016-10-9 18:0,1.86000001431,2016-10-9 18:0,1.78999996185
2016-10-9 19:0,1.83999991417,2016-10-9 19:0,1.75999999046
2016-10-9 20:0,1.81999993324,2016-10-9 20:0,1.74000000954
2016-10-9 21:0,1.78999996185,2016-10-9 21:0,1.70999991894
2016-10-9 22:0,1.75999999046,2016-10-9 22:0,1.67999994755
2016-10-9 23:0,1.74000000954,2016-10-9 23:0,1.65999996662
2016-10-10 0:0,1.7199999094,2016-10-10 0:0,1.63999998569
2016-10-10 1:0,1.69999992847,2016-10-10 1:0,1.61000001431
2016-10-10 2:0,1.68999993801,2016-10-10 2:0,1.58999991417
2016-10-10 3:0,1.67999994755,2016-10-10 3:0,1.57999992371
2016-10-10 4:0,1.67999994755,2016-10-10 4:0,1.56999993324
2016-10-10 5:0,1.66999995708,2016-10-10 5:0,1.56999993324
2016-10-10 6:0,1.66999995708,2016-10-10 6:0,1.55999994278
2016-10-10 7:0,1.67999994755,2016-10-10 7:0,1.56999993324
2016-10-10 8:0,1.67999994755,2016-10-10 8:0,1.56999993324
2016-10-10 9:0,1.67999994755,2016-10-10 9:0,1.56999993324
2016-10-10 10:0,1.66999995708,2016-10-10 10:0,1.56999993324
2016-10-10 11:0,1.65999996662,2016-10-10 11:0,1.55999994278
2016-10-10 12:0,1.63999998569,2016-10-10 12:0,1.54999995232
2016-10-10 13:0,1.62000000477,2016-10-10 13:0,1.53999996185
2016-10-10 14:0,1.59999990463,2016-10-10 14:0,1.51999998093
2016-10-10 15:0,1.57999992371,2016-10-10 15:0,1.5
2016-10-10 16:0,1.54999995232,2016-10-10 16:0,1.48000001907
2016-10-10 17:0,1.51999998093,2016-10-10 17:0,1.45999991894
2016-10-10 18:0,1.49000000954,2016-10-10 18:0,1.43999993801
2016-10-10 19:0,1.44999992847,2016-10-10 19:0,1.40999996662
2016-10-10 20:0,1.41999995708,2016-10-10 20:0,1.37000000477
2016-10-10 21:0,1.37999999523,2016-10-10 21:0,1.33999991417
2016-10-10 22:0,1.33999991417,2016-10-10 22:0,1.29999995232
2016-10-10 23:0,1.29999995232,2016-10-10 23:0,1.26999998093
2016-10-11 0:0,1.25999999046,2016-10-11 0:0,1.23000001907
2016-10-11 1:0,1.22000002861,2016-10-11 1:0,1.18999993801
2016-10-11 2:0,1.17999994755,2016-10-11 2:0,1.14999997616
2016-10-11 3:0,1.13999998569,2016-10-11 3:0,1.12000000477
2016-10-11 4:0,1.10000002384,2016-10-11 4:0,1.07999992371
2016-10-11 5:0,1.05999994278,2016-10-11 5:0,1.04999995232
2016-10-11 6:0,1.02999997139,2016-10-11 6:0,1.00999999046
2016-10-11 7:0,0.989999949932,2016-10-11 7:0,0.979999959469
2016-10-11 8:0,0.959999978542,2016-10-11 8:0,0.949999988079
2016-10-11 9:0,0.930000007153,2016-10-11 9:0,0.919999957085
2016-10-11 10:0,0.899999976158,2016-10-11 10:0,0.899999976158
2016-10-11 11:0,0.879999995232,2016-10-11 11:0,0.870000004768
2016-10-11 12:0,0.8599999547,2016-10-11 12:0,0.849999964237
2016-10-11 13:0,0.839999973774,2016-10-11 13:0,0.839999973774
2016-10-11 14:0,0.829999983311,2016-10-11 14:0,0.819999992847
2016-10-11 15:0,0.829999983311,2016-10-11 15:0,0.810000002384
2016-10-11 16:0,0.849999964237,2016-10-11 16:0,0.810000002384
2016-10-11 17:0,0.989999949932,2016-10-11 17:0,0.839999973774
2016-10-11 18:0,1.39999997616,2016-10-11 18:0,0.889999985695
2016-10-11 19:0,1.54999995232,2016-10-11 19:0,1.04999995232
2016-10-11 20:0,1.69999992847,2016-10-11 20:0,1.25
2016-10-11 21:0,1.84999990463,2016-10-11 21:0,1.44999992847
2016-10-11 22:0,2.02999997139,2016-10-11 22:0,1.62999999523
2016-10-11 23:0,2.14999985695,2016-10-11 23:0,1.78999996185
2016-10-12 0:0,2.24000000954,2016-10-12 0:0,1.95999991894
2016-10-12 1:0,2.31999993324,2016-10-12 1:0,2.06999993324
2016-10-12 2:0,2.39999985695,2016-10-12 2:0,2.13999986649
2016-10-12 3:0,2.46000003815,2016-10-12 3:0,2.22000002861
2016-10-12 4:0,2.50999999046,2016-10-12 4:0,2.28999996185
2016-10-12 5:0,2.54999995232,2016-10-12 5:0,2.33999991417
2016-10-12 6:0,2.57999992371,2016-10-12 6:0,2.37999987602
2016-10-12 7:0,2.61999988556,2016-10-12 7:0,2.39999985695
2016-10-12 8:0,2.66999983788,2016-10-12 8:0,2.42999982834
2016-10-12 9:0,2.72000002861,2016-10-12 9:0,2.48000001907
2016-10-12 10:0,2.76999998093,2016-10-12 10:0,2.54999995232
2016-10-12 11:0,2.83999991417,2016-10-12 11:0,2.61999988556
2016-10-12 12:0,2.91999983788,2016-10-12 12:0,2.69000005722
2016-10-12 13:0,3.01999998093,2016-10-12 13:0,2.76999998093
2016-10-12 14:0,3.13999986649,2016-10-12 14:0,2.87999987602
2016-10-12 15:0,3.25,2016-10-12 15:0,2.99000000954
2016-10-12 16:0,3.34999990463,2016-10-12 16:0,3.1099998951
2016-10-12 17:0,3.41999983788,2016-10-12 17:0,3.19999980927
2016-10-12 18:0,3.46000003815,2016-10-12 18:0,3.26999998093
2016-10-12 19:0,3.48000001907,2016-10-12 19:0,3.30999994278
2016-10-12 20:0,3.49000000954,2016-10-12 20:0,3.33999991417
2016-10-12 21:0,3.49000000954,2016-10-12 21:0,3.34999990463
2016-10-12 22:0,3.48000001907,2016-10-12 22:0,3.34999990463
2016-10-12 23:0,3.47000002861,2016-10-12 23:0,3.33999991417
2016-10-13 0:0,3.42999982834,2016-10-13 0:0,3.30999994278
2016-10-13 1:0,3.40999984741,2016-10-13 1:0,3.29999995232
2016-10-13 2:0,3.37999987602,2016-10-13 2:0,3.27999997139
2016-10-13 3:0,3.34999990463,2016-10-13 3:0,3.25
2016-10-13 4:0,3.30999994278,2016-10-13 4:0,3.22000002861
2016-10-13 5:0,3.26999998093,2016-10-13 5:0,3.1899998188
2016-10-13 6:0,3.23000001907,2016-10-13 6:0,3.14999985695
2016-10-13 7:0,3.16999983788,2016-10-13 7:0,3.1099998951
2016-10-13 8:0,3.09999990463,2016-10-13 8:0,3.04999995232
2016-10-13 9:0,3.02999997139,2016-10-13 9:0,2.99000000954
2016-10-13 10:0,2.9399998188,2016-10-13 10:0,2.90999984741
2016-10-13 11:0,2.84999990463,2016-10-13 11:0,2.82999992371
2016-10-13 12:0,2.75999999046,2016-10-13 12:0,2.74000000954
2016-10-13 13:0,2.66999983788,2016-10-13 13:0,2.65999984741
2016-10-13 14:0,2.58999991417,2016-10-13 14:0,2.57999992371
2016-10-13 15:0,2.50999999046,2016-10-13 15:0,2.5
2016-10-13 16:0,2.42999982834,2016-10-13 16:0,2.41999983788
2016-10-13 17:0,2.3599998951,2016-10-13 17:0,2.33999991417
2016-10-13 18:0,2.29999995232,2016-10-13 18:0,2.25999999046
2016-10-13 19:0,2.25999999046,2016-10-13 19:0,2.18000006676
2016-10-13 20:0,2.22000002861,2016-10-13 20:0,2.11999988556
2016-10-13 21:0,2.20000004768,2016-10-13 21:0,2.05999994278
2016-10-13 22:0,2.19000005722,2016-10-13 22:0,2.01999998093
2016-10-13 23:0,2.20000004768,2016-10-13 23:0,2
2016-10-14 0:0,2.24000000954,2016-10-14 0:0,2.01999998093
2016-10-14 1:0,2.28999996185,2016-10-14 1:0,2.08999991417
2016-10-14 2:0,2.32999992371,2016-10-14 2:0,2.16999983788
2016-10-14 3:0,2.3599998951,2016-10-14 3:0,2.23000001907
2016-10-14 4:0,2.3599998951,2016-10-14 4:0,2.26999998093
2016-10-14 5:0,2.33999991417,2016-10-14 5:0,2.27999997139
2016-10-14 6:0,2.28999996185,2016-10-14 6:0,2.25
2016-10-14 7:0,2.24000000954,2016-10-14 7:0,2.20000004768
2016-10-14 8:0,2.16999983788,2016-10-14 8:0,2.11999988556
2016-10-14 9:0,2.08999991417,2016-10-14 9:0,2.03999996185
2016-10-14 10:0,2.00999999046,2016-10-14 10:0,1.95999991894
2016-10-14 11:0,1.92999994755,2016-10-14 11:0,1.87000000477
2016-10-14 12:0,1.84999990463,2016-10-14 12:0,1.78999996185
2016-10-14 13:0,1.77999997139,2016-10-14 13:0,1.70999991894
2016-10-14 14:0,1.70999991894,2016-10-14 14:0,1.64999997616
2016-10-14 15:0,1.64999997616,2016-10-14 15:0,1.58999991417
2016-10-14 16:0,1.58999991417,2016-10-14 16:0,1.52999997139
2016-10-14 17:0,1.53999996185,2016-10-14 17:0,1.48000001907
2016-10-14 18:0,1.48000001907,2016-10-14 18:0,1.42999994755
2016-10-14 19:0,1.43999993801,2016-10-14 19:0,1.37999999523
2016-10-14 20:0,1.38999998569,2016-10-14 20:0,1.33999991417
2016-10-14 21:0,1.35000002384,2016-10-14 21:0,1.29999995232
2016-10-14 22:0,1.29999995232,2016-10-14 22:0,1.25999999046
2016-10-14 23:0,1.26999998093,2016-10-14 23:0,1.22000002861
2016-10-15 0:0,1.24000000954,2016-10-15 0:0,1.17999994755
2016-10-15 1:0,1.23000001907,2016-10-15 1:0,1.14999997616
2016-10-15 2:0,1.23000001907,2016-10-15 2:0,1.12999999523
2016-10-15 3:0,1.25999999046,2016-10-15 3:0,1.12000000477
2016-10-15 4:0,1.28999996185,2016-10-15 4:0,1.12000000477
2016-10-15 5:0,1.30999994278,2016-10-15 5:0,1.13999998569
2016-10-15 6:0,1.33999991417,2016-10-15 6:0,1.16999995708
2016-10-15 7:0,1.37000000477,2016-10-15 7:0,1.19999992847
2016-10-15 8:0,1.40999996662,2016-10-15 8:0,1.23000001907
2016-10-15 9:0,1.43999993801,2016-10-15 9:0,1.25999999046
2016-10-15 10:0,1.48000001907,2016-10-15 10:0,1.30999994278
2016-10-15 11:0,1.51999998093,2016-10-15 11:0,1.36000001431
2016-10-15 12:0,1.55999994278,2016-10-15 12:0,1.41999995708
2016-10-15 13:0,1.62000000477,2016-10-15 13:0,1.49000000954
2016-10-15 14:0,1.67999994755,2016-10-15 14:0,1.54999995232
2016-10-15 15:0,1.75999999046,2016-10-15 15:0,1.62999999523
2016-10-15 16:0,1.83999991417,2016-10-15 16:0,1.69999992847
2016-10-15 17:0,1.93999993801,2016-10-15 17:0,1.78999996185
2016-10-15 18:0,2.02999997139,2016-10-15 18:0,1.87000000477
2016-10-15 19:0,2.11999988556,2016-10-15 19:0,1.93999993801
2016-10-15 20:0,2.20000004768,2016-10-15 20:0,2.01999998093
2016-10-15 21:0,2.27999997139,2016-10-15 21:0,2.07999992371
2016-10-15 22:0,2.3599998951,2016-10-15 22:0,2.13999986649
2016-10-15 23:0,2.45000004768,2016-10-15 23:0,2.21000003815
2016-10-16 0:0,2.52999997139,2016-10-16 0:0,2.28999996185
2016-10-16 1:0,2.58999991417,2016-10-16 1:0,2.3599998951
2016-10-16 2:0,2.62999987602,2016-10-16 2:0,2.42999982834
2016-10-16 3:0,2.64999985695,2016-10-16 3:0,2.5
2016-10-16 4:0,2.65999984741,2016-10-16 4:0,2.53999996185
2016-10-16 5:0,2.65999984741,2016-10-16 5:0,2.55999994278
2016-10-16 6:0,2.65999984741,2016-10-16 6:0,2.56999993324
2016-10-16 7:0,2.64999985695,2016-10-16 7:0,2.56999993324
2016-10-16 8:0,2.63999986649,2016-10-16 8:0,2.55999994278
2016-10-16 9:0,2.62999987602,2016-10-16 9:0,2.54999995232
2016-10-16 10:0,2.61999988556,2016-10-16 10:0,2.53999996185
2016-10-16 11:0,2.6099998951,2016-10-16 11:0,2.52999997139
2016-10-16 12:0,2.58999991417,2016-10-16 12:0,2.51999998093
2016-10-16 13:0,2.57999992371,2016-10-16 13:0,2.50999999046
2016-10-16 14:0,2.56999993324,2016-10-16 14:0,2.50999999046
2016-10-16 15:0,2.54999995232,2016-10-16 15:0,2.5
2016-10-16 16:0,2.53999996185,2016-10-16 16:0,2.49000000954
2016-10-16 17:0,2.51999998093,2016-10-16 17:0,2.48000001907
2016-10-16 18:0,2.5,2016-10-16 18:0,2.46000003815
2016-10-16 19:0,2.48000001907,2016-10-16 19:0,2.44000005722
